                         Chocolate Doom 3.1.0
Z_Init: Init zone memory allocation daemon. 
zone memory: 0x7c40fe74f010, 2000000 allocated for zone
Using /home/joseacontreras/.local/share/chocolate-doom/ for configuration and saves
V_Init: allocate screens.
M_LoadDefaults: Load system defaults.
saving config in /home/joseacontreras/.local/share/chocolate-doom/default.cfg
W_Init: Init WADfiles.
 adding /home/joseacontreras/DOOM.WAD
BFG Edition: Using workarounds as needed.
===========================================================================
                           The Ultimate DOOM
===========================================================================
 Chocolate Doom is free software, covered by the GNU General Public
 License.  There is NO warranty; not even for MERCHANTABILITY or FITNESS
 FOR A PARTICULAR PURPOSE. You are welcome to change and distribute
 copies under certain conditions. See the source for more information.
===========================================================================
I_Init: Setting up machine state.
OPL_Init: Using driver 'SDL'.
NET_Init: Init network subsystem.
M_Init: Init miscellaneous info.
R_Init: Init DOOM refresh daemon - ..........................
P_Init: Init Playloop state.
S_Init: Setting up sound.
I_SDL_PrecacheSounds: Precaching all sound effects.....................
D_CheckNetGame: Checking network game status.
startskill 2  deathmatch: 0  startmap: 5  startepisode: 1
player 1 of 1 (1 nodes)
Emulating the behavior of the 'Ultimate Doom' executable.
HU_Init: Setting up heads up display.
ST_Init: Init status bar.
When: 2025-11-05 21:27:51 Episode: 1 Map: 5
timestamp	 tic	 x	 y	 z	 angle	 momx	 momy
2025-11-05 21:29:02	 2433	 927	217	0	 119.88	 0	-1 	5
2025-11-05 21:29:03	 2468	 902	313	0	 102.30	 -2	7 	0
2025-11-05 21:29:04	 2503	 896	426	0	 156.80	 4	-2 	0
2025-11-05 21:29:05	 2538	 859	400	0	 232.38	 -3	-1 	0
2025-11-05 21:29:06	 2576	 873	251	0	 262.27	 0	-8 	0
2025-11-05 21:29:07	 2611	 848	156	0	 181.41	 -6	-1 	5
2025-11-05 21:29:08	 2646	 581	156	0	 184.92	 -9	-1 	5
2025-11-05 21:29:09	 2681	 324	140	0	 158.55	 -3	-1 	5
2025-11-05 21:29:10	 2716	 190	177	0	 111.09	 -1	-3 	5
2025-11-05 21:29:11	 2751	 172	92	0	 151.52	 -6	2 	5
2025-11-05 21:29:12	 2786	 -36	235	0	 93.52	 -3	3 	5
2025-11-05 21:29:13	 2821	 -67	274	0	 93.52	 -1	3 	5
2025-11-05 21:29:14	 2856	 -61	165	0	 86.48	 0	-2 	5
2025-11-05 21:29:15	 2891	 -51	265	0	 107.58	 -1	7 	5
2025-11-05 21:29:16	 2926	 -114	388	0	 183.16	 -2	0 	0
2025-11-05 21:29:17	 2961	 -129	401	0	 177.89	 -7	0 	0
2025-11-05 21:29:18	 2996	 -322	396	0	 126.91	 -1	-1 	0
2025-11-05 21:29:19	 3031	 -362	434	0	 132.19	 -4	4 	0
2025-11-05 21:29:20	 3066	 -412	459	0	 105.82	 0	-4 	0
2025-11-05 21:29:21	 3101	 -420	468	0	 97.03	 0	-3 	0
2025-11-05 21:29:22	 3136	 -423	502	0	 86.48	 -1	1 	0
2025-11-05 21:29:23	 3171	 -434	490	0	 91.76	 0	-2 	0
2025-11-05 21:29:24	 3206	 -428	368	0	 121.64	 0	0 	0
2025-11-05 21:29:25	 3241	 -489	374	0	 95.27	 0	-4 	0
2025-11-05 21:29:26	 3276	 -478	541	0	 93.52	 0	7 	0
2025-11-05 21:29:27	 3311	 -479	780	0	 75.94	 0	2 	0
2025-11-05 21:29:28	 3346	 -502	644	0	 84.73	 -1	-7 	0
2025-11-05 21:29:29	 3381	 -502	664	0	 86.48	 0	7 	0
2025-11-05 21:29:30	 3416	 -489	864	0	 86.48	 -1	-2 	0
2025-11-05 21:29:31	 3451	 -478	1038	0	 86.48	 0	7 	0
2025-11-05 21:29:32	 3486	 -354	1266	0	 12.66	 7	3 	0
2025-11-05 21:29:33	 3521	 -147	1256	0	 328.71	 6	-4 	0
2025-11-05 21:29:34	 3556	 43	1209	0	 311.13	 -2	2 	0
2025-11-05 21:29:35	 3591	 3	1295	0	 210.94	 1	0 	0
2025-11-05 21:29:36	 3626	 -255	1295	0	 188.09	 -16	-1 	0
2025-11-05 21:29:37	 3661	 -525	1064	0	 281.25	 -1	-10 	0
2025-11-05 21:29:38	 3696	 -382	778	0	 353.32	 7	-4 	0
2025-11-05 21:29:39	 3731	 -299	833	0	 353.32	 -6	0 	0
2025-11-05 21:29:40	 3766	 -496	882	0	 284.77	 -1	-4 	0
2025-11-05 21:29:41	 3801	 -470	647	0	 267.19	 1	-8 	0
2025-11-05 21:29:42	 3836	 -358	413	0	 356.84	 7	-3 	0
2025-11-05 21:29:43	 3871	 -84	358	0	 309.38	 6	-3 	0
2025-11-05 21:29:44	 3906	 -65	308	0	 297.07	 0	-7 	5
2025-11-05 21:29:45	 3941	 88	118	0	 26.72	 7	-1 	5
2025-11-05 21:29:46	 3976	 210	148	0	 97.03	 -1	4 	5
2025-11-05 21:29:47	 4011	 190	340	40	 82.97	 0	7 	0
2025-11-05 21:29:48	 4046	 207	383	48	 88.24	 0	5 	0
2025-11-05 21:29:49	 4081	 232	638	56	 60.12	 2	7 	0
2025-11-05 21:29:50	 4116	 300	686	56	 323.44	 6	-3 	0
2025-11-05 21:29:51	 4151	 367	703	56	 226.76	 0	0 	0
2025-11-05 21:29:52	 4192	 279	622	56	 200.39	 -2	-2 	0
2025-11-05 21:29:53	 4227	 111	593	56	 152.93	 -3	0 	0
2025-11-05 21:29:54	 4272	 169	485	56	 79.10	 1	-2 	0
2025-11-05 21:29:55	 4307	 138	664	56	 117.77	 -4	7 	0
2025-11-05 21:29:56	 4342	 96	630	56	 28.12	 0	-3 	0
2025-11-05 21:29:57	 4377	 245	556	56	 331.88	 7	-4 	0
2025-11-05 21:29:58	 4412	 421	506	56	 31.64	 1	-1 	0
2025-11-05 21:29:59	 4447	 609	608	56	 12.30	 7	2 	6
2025-11-05 21:30:00	 4482	 882	699	56	 21.09	 7	2 	6
2025-11-05 21:30:01	 4517	 1085	801	56	 117.77	 2	-3 	0
2025-11-05 21:30:02	 4552	 1086	785	56	 137.11	 -1	0 	6
2025-11-05 21:30:03	 4587	 1065	803	56	 140.62	 -1	0 	0
2025-11-05 21:30:04	 4622	 982	876	56	 181.05	 -2	0 	0
