                         Chocolate Doom 3.1.0
Z_Init: Init zone memory allocation daemon. 
zone memory: 0xe848b023f010, 2000000 allocated for zone
Using /home/daniel/.local/share/chocolate-doom/ for configuration and saves
V_Init: allocate screens.
M_LoadDefaults: Load system defaults.
saving config in /home/daniel/.local/share/chocolate-doom/default.cfg
W_Init: Init WADfiles.
 adding /home/daniel/DOOM.WAD
BFG Edition: Using workarounds as needed.
===========================================================================
                           The Ultimate DOOM
===========================================================================
 Chocolate Doom is free software, covered by the GNU General Public
 License.  There is NO warranty; not even for MERCHANTABILITY or FITNESS
 FOR A PARTICULAR PURPOSE. You are welcome to change and distribute
 copies under certain conditions. See the source for more information.
===========================================================================
I_Init: Setting up machine state.
OPL_Init: Using driver 'SDL'.
NET_Init: Init network subsystem.
M_Init: Init miscellaneous info.
R_Init: Init DOOM refresh daemon - ..........................
P_Init: Init Playloop state.
S_Init: Setting up sound.
I_SDL_PrecacheSounds: Precaching all sound effects.....................
D_CheckNetGame: Checking network game status.
startskill 2  deathmatch: 0  startmap: 1  startepisode: 1
player 1 of 1 (1 nodes)
Emulating the behavior of the 'Ultimate Doom' executable.
HU_Init: Setting up heads up display.
ST_Init: Init status bar.
When: 2025-11-04 17:23:54 Episode: 1 Map: 5
timestamp	 tic	 x	 y	 z	 angle	 momx	 momy
2025-11-04 17:25:01	 2467	 2986	-2780	-24	 7.73	 0	-1 	0
2025-11-04 17:25:03	 2526	 2989	-2788	-24	 223.59	 0	-1 	0
2025-11-04 17:25:04	 2563	 2974	-2811	-24	 218.32	 -1	-1 	0
2025-11-04 17:25:10	 2771	 2926	-2759	-24	 130.43	 -5	5 	0
2025-11-04 17:25:11	 2806	 2711	-2596	-8	 169.10	 -8	2 	0
2025-11-04 17:25:12	 2841	 2509	-2611	0	 206.02	 -5	-2 	0
2025-11-04 17:25:13	 2876	 2460	-2629	0	 323.79	 -1	-1 	0
2025-11-04 17:25:14	 2911	 2631	-2649	-8	 346.64	 7	-2 	0
2025-11-04 17:25:15	 2946	 2884	-2770	-24	 297.42	 6	-7 	0
2025-11-04 17:25:16	 2981	 2994	-2969	-24	 248.20	 0	-3 	0
2025-11-04 17:25:17	 3016	 2983	-3078	-24	 262.27	 0	-5 	0
2025-11-04 17:25:18	 3051	 2983	-3123	-24	 249.96	 0	-1 	0
2025-11-04 17:25:20	 3115	 2926	-3220	-24	 262.27	 -2	-3 	0
2025-11-04 17:25:21	 3150	 2911	-3245	-24	 329.06	 -1	-1 	0
2025-11-04 17:25:22	 3185	 3067	-3339	-24	 320.27	 4	-3 	0
2025-11-04 17:25:23	 3220	 3098	-3413	-24	 256.99	 -2	-7 	0
2025-11-04 17:25:24	 3255	 3003	-3664	-24	 264.02	 -3	-8 	0
2025-11-04 17:25:25	 3290	 3002	-3942	-24	 307.97	 3	-8 	0
2025-11-04 17:25:26	 3325	 3055	-3974	-24	 62.23	 0	3 	0
2025-11-04 17:25:27	 3360	 3055	-3838	-24	 67.50	 0	1 	0
2025-11-04 17:25:28	 3395	 3036	-3875	-24	 67.50	 -1	-1 	0
2025-11-04 17:25:29	 3430	 3010	-3936	-24	 67.50	 -1	-2 	0
2025-11-04 17:25:30	 3485	 3003	-3953	-24	 67.50	 -2	-3 	0
2025-11-04 17:25:31	 3520	 2995	-3972	-24	 67.50	 0	2 	0
2025-11-04 17:25:32	 3555	 3025	-3901	-24	 93.87	 0	1 	0
2025-11-04 17:25:33	 3590	 3038	-3869	-24	 65.74	 0	0 	0
2025-11-04 17:25:34	 3625	 3031	-3810	-24	 99.14	 -2	6 	0
2025-11-04 17:25:35	 3660	 3014	-3705	-24	 99.14	 -1	0 	0
2025-11-04 17:25:41	 3847	 3029	-3655	-24	 71.02	 1	4 	0
2025-11-04 17:25:42	 3882	 3116	-3433	-24	 65.74	 3	7 	0
