                         Chocolate Doom 3.1.0
Z_Init: Init zone memory allocation daemon. 
zone memory: 0x73f143ea8010, 2000000 allocated for zone
Using /home/joseacontreras/.local/share/chocolate-doom/ for configuration and saves
V_Init: allocate screens.
M_LoadDefaults: Load system defaults.
saving config in /home/joseacontreras/.local/share/chocolate-doom/default.cfg
W_Init: Init WADfiles.
 adding /home/joseacontreras/DOOM.WAD
BFG Edition: Using workarounds as needed.
===========================================================================
                           The Ultimate DOOM
===========================================================================
 Chocolate Doom is free software, covered by the GNU General Public
 License.  There is NO warranty; not even for MERCHANTABILITY or FITNESS
 FOR A PARTICULAR PURPOSE. You are welcome to change and distribute
 copies under certain conditions. See the source for more information.
===========================================================================
I_Init: Setting up machine state.
OPL_Init: Using driver 'SDL'.
NET_Init: Init network subsystem.
M_Init: Init miscellaneous info.
R_Init: Init DOOM refresh daemon - ..........................
P_Init: Init Playloop state.
S_Init: Setting up sound.
I_SDL_PrecacheSounds: Precaching all sound effects.....................
D_CheckNetGame: Checking network game status.
startskill 2  deathmatch: 0  startmap: 1  startepisode: 1
player 1 of 1 (1 nodes)
Emulating the behavior of the 'Ultimate Doom' executable.
HU_Init: Setting up heads up display.
ST_Init: Init status bar.
When: 2025-11-04 20:11:49 Episode: 1 Map: 5
timestamp	 tic	 x	 y	 z	 angle	 momx	 momy
2025-11-04 20:16:11	 9161	 -1691	-2495	64	 145.90	 -3	2 	0
2025-11-04 20:16:13	 9208	 -1657	-2534	64	 277.73	 1	-6 	0
2025-11-04 20:16:14	 9243	 -1742	-2608	64	 219.73	 -6	-1 	0
2025-11-04 20:16:15	 9278	 -1879	-2723	64	 263.67	 -2	-8 	0
2025-11-04 20:16:16	 9313	 -1857	-2995	64	 316.41	 4	-7 	0
2025-11-04 20:16:17	 9348	 -1618	-3111	64	 358.59	 8	-1 	0
2025-11-04 20:16:18	 9383	 -1374	-3104	64	 61.88	 1	-1 	0
2025-11-04 20:16:19	 9418	 -1381	-3150	64	 105.82	 -1	0 	0
2025-11-04 20:16:20	 9453	 -1454	-3003	64	 174.38	 -1	1 	0
2025-11-04 20:16:21	 9488	 -1584	-3018	64	 195.47	 -1	-2 	0
2025-11-04 20:16:22	 9523	 -1771	-3032	64	 133.95	 -8	2 	0
2025-11-04 20:16:23	 9558	 -1875	-2883	64	 95.27	 -2	7 	0
2025-11-04 20:16:24	 9593	 -1869	-2600	64	 111.09	 -1	8 	0
2025-11-04 20:16:25	 9628	 -1859	-2545	64	 140.98	 -5	3 	0
2025-11-04 20:16:26	 9663	 -1940	-2544	64	 95.27	 0	-1 	0
2025-11-04 20:16:27	 9705	 -1890	-2561	64	 160.31	 5	-2 	0
2025-11-04 20:16:28	 9740	 -1806	-2592	64	 135.70	 0	-1 	0
2025-11-04 20:16:29	 9785	 -1801	-2591	64	 130.43	 -4	3 	0
2025-11-04 20:16:31	 9828	 -1801	-2536	64	 151.52	 3	-1 	0
2025-11-04 20:16:32	 9863	 -1875	-2510	64	 181.41	 -7	0 	0
2025-11-04 20:16:33	 9898	 -2065	-2501	64	 121.64	 -3	0 	0
2025-11-04 20:16:34	 9933	 -2114	-2417	64	 42.54	 2	5 	0
2025-11-04 20:16:35	 9968	 -2006	-2341	64	 342.77	 -3	1 	0
2025-11-04 20:16:36	 10003	 -1988	-2358	64	 335.74	 4	-2 	0
2025-11-04 20:16:37	 10038	 -1867	-2411	64	 47.81	 1	2 	0
2025-11-04 20:16:38	 10073	 -1787	-2236	64	 98.79	 -1	7 	0
2025-11-04 20:16:39	 10108	 -1865	-2019	96	 112.85	 -2	1 	0
2025-11-04 20:16:40	 10143	 -1899	-1859	96	 105.82	 -3	6 	0
2025-11-04 20:16:41	 10178	 -1922	-1665	96	 107.58	 -2	6 	0
2025-11-04 20:16:42	 10213	 -1913	-1666	96	 77.70	 0	0 	0
2025-11-04 20:16:43	 10248	 -1900	-1607	96	 84.73	 0	4 	0
2025-11-04 20:16:44	 10283	 -1882	-1493	96	 74.18	 1	5 	0
2025-11-04 20:16:45	 10318	 -1827	-1237	96	 98.79	 0	8 	0
2025-11-04 20:16:46	 10353	 -1813	-1152	96	 82.97	 0	4 	0
2025-11-04 20:16:47	 10388	 -1784	-981	96	 40.78	 3	3 	0
2025-11-04 20:16:48	 10423	 -1664	-787	96	 23.20	 4	4 	0
2025-11-04 20:16:49	 10458	 -1458	-731	88	 3.87	 2	0 	0
2025-11-04 20:16:50	 10493	 -1250	-673	88	 5.62	 7	1 	0
2025-11-04 20:16:51	 10528	 -1061	-653	88	 355.08	 1	0 	0
2025-11-04 20:16:52	 10563	 -1121	-647	88	 355.08	 1	-1 	0
2025-11-04 20:16:53	 10598	 -934	-681	88	 332.23	 6	-3 	0
2025-11-04 20:16:54	 10633	 -780	-747	88	 330.47	 6	-3 	0
2025-11-04 20:16:55	 10668	 -533	-873	96	 14.41	 7	-2 	0
2025-11-04 20:16:56	 10703	 -401	-754	96	 104.06	 -1	5 	0
2025-11-04 20:16:57	 10738	 -401	-733	96	 82.97	 0	2 	0
2025-11-04 20:16:58	 10773	 -401	-690	96	 84.73	 0	0 	0
2025-11-04 20:16:59	 10808	 -401	-727	96	 97.03	 0	-1 	0
2025-11-04 20:17:00	 10843	 -423	-556	96	 97.03	 -1	7 	0
2025-11-04 20:17:01	 10884	 -387	-373	96	 335.74	 3	-2 	13
2025-11-04 20:17:02	 10919	 -150	-413	96	 323.44	 7	-2 	13
2025-11-04 20:17:03	 10954	 -74	-509	96	 237.30	 0	-1 	13
2025-11-04 20:17:04	 10989	 -91	-567	96	 263.67	 -3	-7 	13
2025-11-04 20:17:05	 11024	 -103	-695	96	 265.43	 -1	-1 	13
2025-11-04 20:17:06	 11059	 -160	-880	104	 302.34	 0	-1 	13
2025-11-04 20:17:07	 11094	 -119	-880	104	 358.59	 0	0 	13
2025-11-04 20:17:09	 11172	 -114	-845	104	 126.91	 -1	2 	13
2025-11-04 20:17:10	 11207	 -98	-825	96	 130.16	 -1	2 	13
2025-11-04 20:17:11	 11242	 -101	-797	96	 174.81	 -1	0 	13
