                         Chocolate Doom 3.1.0
Z_Init: Init zone memory allocation daemon. 
zone memory: 0xf56795cef010, 2000000 allocated for zone
Using /home/daniel/.local/share/chocolate-doom/ for configuration and saves
V_Init: allocate screens.
M_LoadDefaults: Load system defaults.
saving config in /home/daniel/.local/share/chocolate-doom/default.cfg
W_Init: Init WADfiles.
 adding /home/daniel/DOOM.WAD
BFG Edition: Using workarounds as needed.
===========================================================================
                           The Ultimate DOOM
===========================================================================
 Chocolate Doom is free software, covered by the GNU General Public
 License.  There is NO warranty; not even for MERCHANTABILITY or FITNESS
 FOR A PARTICULAR PURPOSE. You are welcome to change and distribute
 copies under certain conditions. See the source for more information.
===========================================================================
I_Init: Setting up machine state.
OPL_Init: Using driver 'SDL'.
NET_Init: Init network subsystem.
M_Init: Init miscellaneous info.
R_Init: Init DOOM refresh daemon - ..........................
P_Init: Init Playloop state.
S_Init: Setting up sound.
I_SDL_PrecacheSounds: Precaching all sound effects.....................
D_CheckNetGame: Checking network game status.
startskill 2  deathmatch: 0  startmap: 1  startepisode: 1
player 1 of 1 (1 nodes)
Emulating the behavior of the 'Ultimate Doom' executable.
HU_Init: Setting up heads up display.
ST_Init: Init status bar.
When: 2025-11-04 18:48:24 Episode: 1 Map: 5
timestamp	 tic	 x	 y	 z	 angle	 momx	 momy
2025-11-04 18:50:39	 4808	 1334	-2589	0	 333.63	 -2	-1 	0
2025-11-04 18:50:40	 4843	 1425	-2542	0	 14.06	 6	2 	0
2025-11-04 18:50:41	 4878	 1519	-2491	0	 14.06	 0	0 	0
2025-11-04 18:50:43	 4956	 1569	-2477	0	 10.55	 6	1 	0
2025-11-04 18:50:44	 4991	 1827	-2408	0	 29.88	 7	3 	0
2025-11-04 18:50:45	 5026	 2072	-2254	0	 15.82	 7	3 	0
2025-11-04 18:50:46	 5061	 2355	-2253	0	 314.30	 10	-8 	0
2025-11-04 18:50:47	 5096	 2444	-2596	0	 293.20	 0	-9 	0
2025-11-04 18:50:48	 5131	 2466	-2681	0	 5.27	 4	0 	0
2025-11-04 18:50:49	 5166	 2523	-2665	-5	 5.27	 5	0 	0
2025-11-04 18:50:50	 5201	 2731	-2644	-8	 338.91	 3	0 	0
2025-11-04 18:50:51	 5236	 2768	-2656	-16	 229.92	 -3	-4 	0
2025-11-04 18:50:52	 5271	 2677	-2768	-16	 305.51	 -1	0 	0
2025-11-04 18:50:53	 5318	 2839	-2800	-24	 303.75	 5	-5 	0
2025-11-04 18:50:54	 5353	 2962	-2962	-24	 259.80	 0	-4 	0
2025-11-04 18:50:55	 5388	 2990	-3091	-24	 270.35	 1	-6 	0
2025-11-04 18:50:56	 5423	 2984	-3185	-24	 280.90	 -1	-2 	0
2025-11-04 18:50:57	 5458	 3070	-3296	-24	 305.51	 5	-6 	0
2025-11-04 18:50:58	 5493	 3116	-3546	-24	 231.68	 -3	-8 	0
2025-11-04 18:50:59	 5528	 2989	-3656	-24	 152.58	 -2	-1 	0
2025-11-04 18:51:00	 5563	 2977	-3639	-24	 92.81	 0	-3 	0
2025-11-04 18:51:01	 5598	 2990	-3877	-24	 92.81	 0	-12 	0
2025-11-04 18:51:02	 5633	 3037	-3893	-24	 66.45	 3	8 	0
2025-11-04 18:51:03	 5668	 3055	-3817	-24	 129.73	 0	-1 	0
2025-11-04 18:51:07	 5790	 3051	-3736	-24	 92.81	 -1	7 	0
2025-11-04 18:51:08	 5825	 3035	-3614	-24	 166.64	 -4	1 	0
2025-11-04 18:51:09	 5860	 2869	-3577	-24	 242.23	 -2	0 	0
2025-11-04 18:51:10	 5895	 2882	-3593	-24	 321.33	 4	-4 	0
2025-11-04 18:51:11	 5930	 3038	-3744	-24	 256.29	 0	-8 	0
2025-11-04 18:51:12	 5965	 3002	-4000	-24	 256.29	 -1	0 	0
2025-11-04 18:51:13	 6008	 2983	-4103	-24	 268.59	 -1	-8 	0
2025-11-04 18:51:14	 6043	 2980	-4239	-24	 277.38	 0	-1 	0
2025-11-04 18:51:15	 6078	 2957	-4217	-24	 277.38	 -1	0 	0
2025-11-04 18:51:16	 6113	 2944	-4203	-24	 277.38	 -1	0 	0
2025-11-04 18:51:17	 6148	 2944	-4187	-24	 277.38	 -1	0 	0
2025-11-04 18:51:18	 6190	 2944	-4175	-24	 277.38	 -1	0 	0
2025-11-04 18:51:19	 6238	 2952	-4072	-24	 277.38	 1	6 	0
2025-11-04 18:51:20	 6273	 2959	-4049	-24	 277.38	 0	0 	0
2025-11-04 18:51:21	 6311	 2965	-4092	-24	 277.38	 0	-6 	0
2025-11-04 18:51:22	 6346	 2998	-4348	-24	 280.90	 0	-5 	0
2025-11-04 18:51:23	 6381	 3031	-4401	-24	 345.94	 5	-2 	0
2025-11-04 18:51:24	 6416	 3257	-4456	-24	 29.88	 2	-1 	0
2025-11-04 18:51:25	 6451	 3296	-4397	-24	 94.92	 0	3 	0
2025-11-04 18:51:26	 6486	 3229	-4344	-24	 133.59	 -6	5 	0
2025-11-04 18:51:27	 6521	 3166	-4177	-24	 29.88	 3	0 	0
2025-11-04 18:51:28	 6556	 3311	-4201	-24	 303.75	 0	-4 	0
2025-11-04 18:51:29	 6591	 3288	-4317	-24	 214.10	 -4	-7 	0
2025-11-04 18:51:30	 6626	 3130	-4454	-24	 184.22	 -4	-3 	0
2025-11-04 18:51:31	 6661	 2952	-4452	-24	 166.64	 -8	1 	0
2025-11-04 18:51:32	 6696	 2804	-4407	-24	 194.77	 -3	-1 	0
2025-11-04 18:51:33	 6731	 2704	-4423	-24	 136.76	 -1	2 	0
2025-11-04 18:51:34	 6766	 2704	-4385	-24	 89.30	 -1	6 	0
2025-11-04 18:51:35	 6801	 2767	-4348	-24	 68.20	 3	7 	0
2025-11-04 18:51:36	 6836	 2807	-4156	-24	 129.73	 0	1 	0
2025-11-04 18:51:37	 6871	 2704	-4158	-24	 222.89	 -1	-2 	0
2025-11-04 18:51:38	 6906	 2710	-4282	-24	 309.02	 1	-5 	0
2025-11-04 18:51:39	 6941	 2839	-4405	-24	 326.60	 0	-2 	0
2025-11-04 18:51:40	 6976	 2891	-4401	-24	 84.38	 1	0 	0
2025-11-04 18:51:41	 7011	 2912	-4401	-24	 54.49	 2	0 	0
2025-11-04 18:51:42	 7046	 3017	-4242	-24	 96.68	 1	7 	0
2025-11-04 18:51:43	 7081	 3008	-4049	-24	 96.68	 -1	0 	0
2025-11-04 18:51:44	 7116	 2991	-3945	-24	 80.86	 0	7 	0
