                         Chocolate Doom 3.1.0
Z_Init: Init zone memory allocation daemon. 
zone memory: 0x75158004a010, 2000000 allocated for zone
Using /home/joseacontreras/.local/share/chocolate-doom/ for configuration and saves
V_Init: allocate screens.
M_LoadDefaults: Load system defaults.
saving config in /home/joseacontreras/.local/share/chocolate-doom/default.cfg
W_Init: Init WADfiles.
 adding /home/joseacontreras/DOOM.WAD
BFG Edition: Using workarounds as needed.
===========================================================================
                           The Ultimate DOOM
===========================================================================
 Chocolate Doom is free software, covered by the GNU General Public
 License.  There is NO warranty; not even for MERCHANTABILITY or FITNESS
 FOR A PARTICULAR PURPOSE. You are welcome to change and distribute
 copies under certain conditions. See the source for more information.
===========================================================================
I_Init: Setting up machine state.
OPL_Init: Using driver 'SDL'.
NET_Init: Init network subsystem.
M_Init: Init miscellaneous info.
R_Init: Init DOOM refresh daemon - ..........................
P_Init: Init Playloop state.
S_Init: Setting up sound.
I_SDL_PrecacheSounds: Precaching all sound effects.....................
D_CheckNetGame: Checking network game status.
startskill 2  deathmatch: 0  startmap: 1  startepisode: 1
player 1 of 1 (1 nodes)
Emulating the behavior of the 'Ultimate Doom' executable.
HU_Init: Setting up heads up display.
ST_Init: Init status bar.
When: 2025-11-04 19:44:00 Episode: 1 Map: 5
timestamp	 tic	 x	 y	 z	 angle	 momx	 momy
2025-11-04 19:47:23	 7096	 144	-3325	-8	 52.73	 -2	4 	0
2025-11-04 19:47:24	 7140	 144	-3281	-8	 303.75	 0	-2 	0
2025-11-04 19:47:25	 7175	 174	-3336	-8	 323.09	 0	-1 	0
2025-11-04 19:47:26	 7210	 145	-3323	-8	 330.45	 -1	0 	0
2025-11-04 19:47:36	 7500	 1055	-3607	0	 90.00	 -1	2 	0
2025-11-04 19:47:37	 7535	 1055	-3418	0	 90.00	 -1	7 	0
2025-11-04 19:47:38	 7570	 955	-3171	-16	 170.86	 -8	3 	0
2025-11-04 19:47:39	 7605	 683	-3178	0	 195.47	 -9	-2 	0
2025-11-04 19:47:40	 7640	 391	-3238	-8	 177.89	 -9	-1 	0
2025-11-04 19:47:41	 7675	 94	-3243	104	 177.89	 -9	-1 	0
2025-11-04 19:47:42	 7710	 -52	-3241	104	 225.35	 1	2 	0
2025-11-04 19:47:43	 7745	 -43	-3223	104	 242.93	 -1	-1 	0
2025-11-04 19:47:44	 7780	 -132	-3312	104	 167.34	 -5	0 	0
2025-11-04 19:47:45	 7815	 -210	-3204	128	 44.30	 2	6 	0
2025-11-04 19:47:46	 7850	 -61	-3160	104	 24.96	 4	-1 	0
2025-11-04 19:47:47	 7885	 -41	-3179	104	 2.11	 2	1 	0
2025-11-04 19:47:48	 7920	 88	-3226	104	 349.80	 7	-3 	0
2025-11-04 19:47:49	 7955	 379	-3303	-8	 330.47	 8	-3 	0
2025-11-04 19:47:50	 8001	 465	-3352	-8	 132.19	 -1	-1 	0
2025-11-04 19:47:51	 8039	 440	-3325	-8	 191.95	 -3	-1 	0
2025-11-04 19:47:52	 8074	 379	-3336	-8	 174.38	 -1	0 	0
2025-11-04 19:47:53	 8111	 336	-3318	-8	 170.86	 0	0 	0
2025-11-04 19:47:55	 8158	 220	-3312	-8	 204.26	 -8	-3 	0
2025-11-04 19:47:56	 8193	 138	-3433	-8	 320.27	 4	-5 	0
2025-11-04 19:47:57	 8228	 326	-3422	-8	 9.49	 7	1 	0
2025-11-04 19:47:58	 8263	 463	-3296	-8	 123.75	 -2	6 	0
2025-11-04 19:47:59	 8298	 336	-3082	-8	 162.42	 -1	2 	0
2025-11-04 19:48:00	 8333	 336	-3127	-8	 213.40	 -1	-4 	0
2025-11-04 19:48:01	 8368	 206	-3119	-8	 93.87	 -4	5 	0
2025-11-04 19:48:02	 8403	 141	-3060	-8	 32.34	 -6	-4 	0
2025-11-04 19:48:03	 8438	 129	-3123	-8	 315.00	 4	-5 	0
2025-11-04 19:48:04	 8473	 302	-3184	-8	 351.91	 7	-1 	0
2025-11-04 19:48:05	 8508	 581	-3184	-8	 18.28	 8	1 	0
2025-11-04 19:48:06	 8543	 833	-3055	0	 42.89	 5	5 	0
2025-11-04 19:48:07	 8578	 1089	-2940	0	 2.46	 8	0 	0
2025-11-04 19:48:08	 8613	 1121	-2899	0	 334.34	 7	-2 	0
2025-11-04 19:48:09	 8648	 1261	-3037	0	 14.77	 7	-2 	0
2025-11-04 19:48:10	 8683	 1327	-2926	0	 78.05	 0	6 	0
2025-11-04 19:48:11	 8718	 1354	-2672	0	 67.50	 1	8 	0
2025-11-04 19:48:12	 8753	 1477	-2458	0	 348.40	 4	0 	0
2025-11-04 19:48:13	 8788	 1520	-2517	0	 337.85	 1	-3 	0
2025-11-04 19:48:19	 8972	 1055	-3500	0	 90.00	 -1	12 	0
2025-11-04 19:48:20	 9007	 889	-3185	0	 195.47	 -9	-1 	0
2025-11-04 19:48:21	 9042	 599	-3200	-8	 184.92	 -12	-1 	0
2025-11-04 19:48:22	 9077	 64	-3226	104	 198.98	 -16	-4 	0
2025-11-04 19:48:23	 9112	 -139	-3258	104	 203.98	 2	1 	0
2025-11-04 19:48:24	 9147	 -118	-3243	104	 212.59	 0	0 	0
2025-11-04 19:48:32	 9417	 1011	-3430	0	 118.12	 -4	7 	0
2025-11-04 19:48:33	 9452	 812	-3241	0	 177.89	 -8	1 	0
2025-11-04 19:48:34	 9487	 586	-3225	-8	 190.20	 -7	-1 	0
2025-11-04 19:48:35	 9522	 317	-3244	8	 177.89	 -9	0 	0
2025-11-04 19:48:36	 9557	 39	-3225	104	 179.65	 -5	0 	0
2025-11-04 19:48:37	 9592	 3	-3220	104	 188.44	 -1	0 	0
2025-11-04 19:48:38	 9627	 -93	-3234	104	 188.44	 -4	-1 	0
2025-11-04 19:48:39	 9662	 -260	-3225	128	 195.47	 -5	0 	0
2025-11-04 19:48:41	 9716	 -255	-3229	128	 353.67	 6	-1 	0
2025-11-04 19:48:42	 9751	 15	-3240	104	 4.22	 8	0 	0
2025-11-04 19:48:43	 9786	 302	-3250	24	 25.31	 9	-1 	0
2025-11-04 19:48:44	 9821	 479	-3306	-8	 147.91	 0	-1 	0
