                         Chocolate Doom 3.1.0
Z_Init: Init zone memory allocation daemon. 
zone memory: 0xfce0383df010, 2000000 allocated for zone
Using /home/daniel/.local/share/chocolate-doom/ for configuration and saves
V_Init: allocate screens.
M_LoadDefaults: Load system defaults.
saving config in /home/daniel/.local/share/chocolate-doom/default.cfg
W_Init: Init WADfiles.
 adding /home/daniel/DOOM.WAD
BFG Edition: Using workarounds as needed.
===========================================================================
                           The Ultimate DOOM
===========================================================================
 Chocolate Doom is free software, covered by the GNU General Public
 License.  There is NO warranty; not even for MERCHANTABILITY or FITNESS
 FOR A PARTICULAR PURPOSE. You are welcome to change and distribute
 copies under certain conditions. See the source for more information.
===========================================================================
I_Init: Setting up machine state.
OPL_Init: Using driver 'SDL'.
NET_Init: Init network subsystem.
M_Init: Init miscellaneous info.
R_Init: Init DOOM refresh daemon - ..........................
P_Init: Init Playloop state.
S_Init: Setting up sound.
I_SDL_PrecacheSounds: Precaching all sound effects.....................
D_CheckNetGame: Checking network game status.
startskill 2  deathmatch: 0  startmap: 1  startepisode: 1
player 1 of 1 (1 nodes)
Emulating the behavior of the 'Ultimate Doom' executable.
HU_Init: Setting up heads up display.
ST_Init: Init status bar.
When: 2025-11-04 20:09:17 Episode: 1 Map: 5
timestamp	 tic	 x	 y	 z	 angle	 momx	 momy
2025-11-04 20:10:39	 2983	 1779	-426	-64	 63.63	 2	7 	0
2025-11-04 20:10:40	 3018	 1824	-318	-64	 75.94	 -1	-2 	0
2025-11-04 20:10:42	 3074	 1821	-336	-64	 75.94	 -1	-3 	0
2025-11-04 20:10:43	 3109	 1820	-350	-64	 75.94	 0	3 	0
2025-11-04 20:10:44	 3144	 1851	-215	-64	 77.70	 1	5 	0
2025-11-04 20:10:45	 3179	 1908	35	-64	 135.70	 -3	7 	0
2025-11-04 20:10:46	 3214	 1708	91	-64	 258.75	 -5	-6 	0
2025-11-04 20:10:47	 3249	 1772	-42	-64	 313.24	 5	-5 	0
2025-11-04 20:10:48	 3284	 1930	-267	-64	 260.51	 1	-8 	0
2025-11-04 20:10:49	 3319	 1856	-529	-64	 234.14	 -5	-8 	0
2025-11-04 20:10:50	 3354	 1710	-780	-64	 242.93	 -4	-8 	0
2025-11-04 20:10:51	 3389	 1556	-1021	-64	 184.92	 -7	-5 	0
2025-11-04 20:10:52	 3424	 1324	-954	-64	 128.67	 -6	5 	0
2025-11-04 20:10:53	 3459	 1259	-900	-64	 77.70	 -1	-1 	0
2025-11-04 20:10:54	 3494	 1246	-929	-64	 90.00	 -1	-1 	0
2025-11-04 20:10:55	 3529	 1240	-917	-64	 102.30	 -1	-2 	0
2025-11-04 20:10:56	 3564	 1228	-930	-64	 42.30	 -1	0 	0
2025-11-04 20:10:58	 3609	 -1	97	0	 90.00	 -1	5 	0
2025-11-04 20:10:59	 3644	 -2	358	0	 51.33	 2	7 	0
2025-11-04 20:11:00	 3679	 178	469	0	 344.53	 6	-1 	0
2025-11-04 20:11:01	 3714	 439	421	0	 353.32	 5	-1 	0
2025-11-04 20:11:02	 3749	 496	413	0	 2.11	 0	-1 	0
2025-11-04 20:11:10	 4006	 617	406	0	 356.84	 7	-1 	0
2025-11-04 20:11:11	 4041	 900	390	0	 356.84	 8	-1 	0
2025-11-04 20:11:12	 4076	 1086	356	0	 337.50	 7	-3 	0
2025-11-04 20:11:13	 4111	 1405	260	0	 311.13	 7	-4 	0
2025-11-04 20:11:14	 4146	 1574	40	0	 260.16	 1	-4 	0
2025-11-04 20:11:15	 4181	 1591	2	0	 247.85	 0	-1 	0
2025-11-04 20:11:17	 4245	 1597	17	0	 232.03	 0	0 	0
2025-11-04 20:11:18	 4280	 1585	-1	0	 268.95	 -1	-1 	0
2025-11-04 20:11:19	 4327	 1595	25	0	 291.80	 0	0 	0
2025-11-04 20:11:21	 4412	 1599	32	0	 279.49	 0	0 	0
2025-11-04 20:11:26	 4572	 1475	-67	0	 281.25	 -3	-7 	0
2025-11-04 20:11:27	 4607	 1569	-235	0	 44.30	 1	-2 	0
2025-11-04 20:11:28	 4642	 1585	-239	0	 97.03	 -1	3 	0
2025-11-04 20:11:29	 4677	 1617	-29	0	 112.85	 0	3 	0
2025-11-04 20:11:30	 4712	 1515	17	0	 202.50	 -8	-1 	0
2025-11-04 20:11:31	 4747	 1378	-162	0	 290.39	 0	-8 	0
2025-11-04 20:11:32	 4782	 1403	-440	0	 279.84	 -1	-9 	0
2025-11-04 20:11:33	 4817	 1555	-613	0	 42.89	 6	1 	0
2025-11-04 20:11:34	 4852	 1565	-357	0	 95.62	 -2	14 	0
2025-11-04 20:11:35	 4887	 1488	196	0	 160.66	 -8	13 	0
2025-11-04 20:11:36	 4922	 1193	287	0	 195.82	 -10	-1 	0
2025-11-04 20:11:37	 4957	 848	257	0	 116.72	 -7	4 	0
2025-11-04 20:11:38	 4992	 801	438	0	 353.67	 1	1 	0
2025-11-04 20:11:39	 5027	 1005	389	0	 295.66	 5	-5 	0
2025-11-04 20:11:40	 5062	 997	194	0	 155.04	 -8	1 	0
2025-11-04 20:11:41	 5097	 663	440	0	 206.02	 -8	1 	0
2025-11-04 20:11:48	 5346	 609	432	0	 200.74	 -6	-2 	0
2025-11-04 20:11:49	 5381	 545	372	0	 200.74	 -4	-4 	0
2025-11-04 20:11:50	 5416	 316	357	0	 126.91	 -7	4 	0
2025-11-04 20:11:51	 5451	 112	514	0	 156.80	 -8	3 	0
2025-11-04 20:11:53	 5507	 1723	344	-64	 315.00	 4	-4 	3
2025-11-04 20:11:54	 5542	 1902	155	-64	 302.70	 4	-7 	0
2025-11-04 20:11:55	 5577	 2033	-101	-64	 271.05	 1	-9 	0
2025-11-04 20:11:56	 5612	 2035	-387	-64	 249.96	 -2	-9 	0
2025-11-04 20:11:57	 5647	 1975	-517	-56	 130.43	 -3	1 	0
2025-11-04 20:11:58	 5682	 1896	-301	-64	 82.97	 -1	8 	0
2025-11-04 20:11:59	 5717	 1946	-20	-64	 70.66	 2	7 	0
2025-11-04 20:12:00	 5752	 1981	254	-64	 149.77	 -4	6 	0
2025-11-04 20:12:01	 5787	 1745	357	-64	 183.16	 -9	0 	0
2025-11-04 20:12:02	 5840	 38	475	0	 334.34	 6	-6 	0
2025-11-04 20:12:03	 5875	 301	358	0	 0.70	 8	-2 	0
2025-11-04 20:12:04	 5910	 590	361	0	 5.98	 8	0 	0
2025-11-04 20:12:05	 5945	 744	354	0	 5.98	 2	0 	0
2025-11-04 20:12:07	 6012	 751	356	0	 48.16	 -1	-1 	0
2025-11-04 20:12:09	 6092	 674	388	0	 158.91	 -7	2 	0
2025-11-04 20:12:10	 6127	 403	434	0	 178.24	 -9	0 	0
2025-11-04 20:12:11	 6162	 116	425	0	 229.22	 -8	-4 	0
2025-11-04 20:12:12	 6197	 64	400	0	 269.65	 0	-1 	0
2025-11-04 20:12:13	 6235	 58	401	0	 136.05	 -2	1 	0
2025-11-04 20:12:14	 6270	 -22	605	8	 144.84	 -5	6 	0
2025-11-04 20:12:16	 6323	 1770	278	-64	 315.00	 5	-6 	0
2025-11-04 20:12:17	 6358	 1919	48	-64	 258.75	 1	-8 	0
2025-11-04 20:12:18	 6393	 1891	-234	-64	 249.96	 -3	-8 	0
2025-11-04 20:12:19	 6428	 1772	-582	-64	 249.96	 -6	-15 	0
2025-11-04 20:12:20	 6463	 1558	-1065	-64	 209.53	 -7	-9 	0
2025-11-04 20:12:21	 6498	 1321	-1070	-64	 119.88	 -6	5 	0
2025-11-04 20:12:22	 6533	 1225	-899	-64	 91.76	 -1	1 	0
2025-11-04 20:12:23	 6582	 1212	-893	-64	 155.04	 -4	-1 	0
2025-11-04 20:12:24	 6617	 1004	-794	-64	 130.43	 -5	3 	0
2025-11-04 20:12:25	 6652	 959	-761	-64	 42.54	 -1	0 	0
2025-11-04 20:12:29	 6776	 957	-771	-64	 79.38	 -1	-1 	0
2025-11-04 20:12:32	 6859	 0	213	0	 81.21	 0	7 	0
2025-11-04 20:12:33	 6894	 163	460	0	 319.92	 9	0 	0
2025-11-04 20:12:34	 6929	 341	439	0	 353.32	 6	-2 	0
2025-11-04 20:12:35	 6964	 468	422	0	 358.59	 0	-1 	0
2025-11-04 20:12:38	 7055	 459	424	0	 353.32	 -1	0 	0
2025-11-04 20:12:43	 7222	 451	424	0	 356.84	 -1	-1 	0
2025-11-04 20:12:44	 7262	 600	416	0	 356.84	 8	-1 	0
2025-11-04 20:12:45	 7297	 941	395	0	 351.56	 8	-1 	0
2025-11-04 20:12:46	 7332	 1199	341	0	 335.74	 0	-2 	0
2025-11-04 20:12:47	 7367	 1283	288	0	 335.74	 5	-1 	0
2025-11-04 20:12:48	 7402	 1490	164	0	 286.52	 4	-7 	0
2025-11-04 20:12:49	 7437	 1547	50	0	 277.73	 0	-1 	0
2025-11-04 20:12:50	 7472	 1553	60	0	 247.85	 0	0 	0
2025-11-04 20:12:54	 7631	 1561	164	0	 265.43	 -1	-1 	0
2025-11-04 20:12:55	 7666	 1555	91	0	 265.43	 -1	-7 	0
2025-11-04 20:12:56	 7701	 1552	-184	0	 274.22	 0	-9 	0
2025-11-04 20:12:57	 7736	 1585	-472	0	 253.12	 0	-9 	0
2025-11-04 20:12:58	 7771	 1480	-595	0	 159.96	 -8	-1 	0
2025-11-04 20:12:59	 7806	 1426	-455	0	 86.13	 0	7 	0
2025-11-04 20:13:00	 7841	 1455	-6	0	 86.13	 1	16 	0
2025-11-04 20:13:01	 7876	 1245	288	0	 223.24	 -7	-2 	0
2025-11-04 20:13:02	 7911	 812	210	0	 154.69	 -16	1 	0
2025-11-04 20:13:03	 7946	 401	366	0	 154.69	 -14	6 	0
2025-11-04 20:13:05	 8003	 1701	347	-64	 320.27	 2	-3 	3
2025-11-04 20:13:06	 8038	 1895	186	-64	 320.27	 6	-6 	0
2025-11-04 20:13:07	 8073	 2153	-137	-64	 213.05	 -3	-13 	0
2025-11-04 20:13:08	 8108	 2053	-569	-58	 304.45	 7	-13 	0
2025-11-04 20:13:09	 8143	 1749	-674	-64	 133.95	 -13	4 	0
2025-11-04 20:13:10	 8178	 1730	-498	-64	 61.88	 3	6 	0
2025-11-04 20:13:11	 8213	 1891	-268	-64	 46.05	 5	6 	0
2025-11-04 20:13:12	 8248	 2053	-96	-64	 98.79	 1	7 	0
2025-11-04 20:13:13	 8283	 1922	78	-64	 218.32	 -7	-2 	0
2025-11-04 20:13:14	 8318	 1762	-52	-64	 293.91	 2	-4 	0
2025-11-04 20:13:15	 8353	 1866	-272	-64	 281.60	 1	-8 	0
2025-11-04 20:13:16	 8388	 1837	-337	-64	 230.62	 -1	-2 	0
2025-11-04 20:13:18	 8441	 1829	-352	-64	 56.95	 -2	-3 	0
2025-11-04 20:13:19	 8476	 1812	-374	-64	 51.68	 -1	-1 	0
2025-11-04 20:13:20	 8522	 1802	-383	-64	 41.13	 1	1 	0
2025-11-04 20:13:21	 8557	 1935	-205	-64	 79.80	 2	7 	0
2025-11-04 20:13:22	 8592	 1860	19	-64	 197.58	 -7	1 	0
2025-11-04 20:13:23	 8627	 1779	-73	-64	 299.53	 3	-6 	0
2025-11-04 20:13:24	 8662	 1831	-433	-64	 266.13	 -1	-16 	0
2025-11-04 20:13:25	 8697	 1664	-960	-64	 216.91	 -11	-13 	0
2025-11-04 20:13:26	 8732	 1364	-1077	-64	 143.09	 -8	2 	0
2025-11-04 20:13:27	 8767	 1214	-875	-64	 92.11	 -2	3 	0
2025-11-04 20:13:28	 8802	 1202	-836	-64	 90.35	 -1	0 	0
2025-11-04 20:13:29	 8842	 1192	-842	-64	 113.20	 -1	-1 	0
2025-11-04 20:13:30	 8892	 1176	-846	-64	 72.77	 -1	-1 	0
2025-11-04 20:13:31	 8927	 1160	-860	-64	 358.95	 -2	-1 	0
2025-11-04 20:13:32	 8962	 1020	-863	-64	 358.95	 -8	0 	0
2025-11-04 20:13:33	 8997	 768	-865	-64	 7.73	 -4	2 	0
2025-11-04 20:13:34	 9032	 679	-770	-64	 7.73	 3	1 	0
2025-11-04 20:13:35	 9067	 932	-749	-64	 28.40	 2	-2 	0
2025-11-04 20:13:38	 9103	 -1	75	0	 90.00	 -1	5 	0
2025-11-04 20:13:39	 9138	 8	334	0	 74.18	 1	8 	0
2025-11-04 20:13:40	 9173	 184	496	0	 346.29	 7	-1 	0
2025-11-04 20:13:41	 9208	 455	428	0	 349.80	 5	-2 	0
2025-11-04 20:13:42	 9243	 494	408	0	 3.87	 -2	0 	0
2025-11-04 20:13:43	 9308	 478	409	0	 12.66	 -2	-1 	0
2025-11-04 20:13:46	 9392	 478	407	0	 353.32	 3	-1 	0
2025-11-04 20:13:47	 9427	 587	399	0	 24.96	 0	-1 	0
2025-11-04 20:13:48	 9462	 689	433	0	 344.53	 7	0 	0
2025-11-04 20:13:49	 9497	 948	361	0	 0.35	 8	-1 	0
2025-11-04 20:13:50	 9532	 1138	328	0	 337.50	 6	-3 	0
2025-11-04 20:13:51	 9567	 1336	274	0	 316.41	 5	-4 	0
2025-11-04 20:13:52	 9602	 1499	96	0	 275.98	 1	-3 	0
2025-11-04 20:13:53	 9637	 1513	66	0	 275.98	 0	-1 	0
2025-11-04 20:13:54	 9686	 1516	78	0	 267.19	 0	1 	0
2025-11-04 20:13:57	 9776	 1523	93	0	 251.37	 0	0 	0
2025-11-04 20:14:00	 9879	 1505	44	0	 247.85	 -3	-6 	0
2025-11-04 20:14:01	 9914	 1489	-209	0	 283.01	 1	-8 	0
2025-11-04 20:14:02	 9949	 1593	-470	0	 284.77	 3	-8 	0
2025-11-04 20:14:03	 9984	 1588	-560	0	 195.12	 -6	-2 	0
2025-11-04 20:14:04	 10019	 1449	-562	0	 91.41	 -3	5 	0
2025-11-04 20:14:05	 10054	 1436	-304	0	 87.89	 0	8 	0
2025-11-04 20:14:06	 10089	 1445	-14	0	 87.89	 0	8 	0
2025-11-04 20:14:07	 10124	 1421	268	0	 152.93	 -5	6 	0
2025-11-04 20:14:08	 10159	 1296	320	0	 191.60	 -1	-2 	0
2025-11-04 20:14:09	 10194	 1040	285	0	 179.30	 -15	-1 	0
2025-11-04 20:14:10	 10229	 497	356	0	 126.56	 -14	7 	0
2025-11-04 20:14:11	 10264	 40	590	8	 172.27	 -16	4 	0
2025-11-04 20:14:12	 10317	 1802	245	-64	 315.00	 5	-6 	0
2025-11-04 20:14:13	 10352	 2023	36	-64	 313.24	 10	-11 	0
2025-11-04 20:14:14	 10387	 2130	-444	-64	 221.84	 -7	-13 	0
2025-11-04 20:14:15	 10422	 1865	-546	-64	 81.21	 -4	5 	0
2025-11-04 20:14:16	 10457	 1995	-405	-56	 293.55	 8	-6 	0
